circles_sep_factor_0.8,x,y,label
0,0.9632909945921536,-0.1050383927028217,0
1,1.0349101796940516,-0.10583798509328216,0
2,0.873291425602188,0.16884143209590022,0
3,0.9311231496866545,-0.035402943067279063,0
4,1.0735441214812576,-0.0918626600684489,0
5,0.9859176167889977,0.10625674210383343,0
6,1.025048791482705,-0.02829286447559448,0
7,0.904823883289945,0.25223117194673583,0
8,1.2125819809954088,0.10188940480654667,0
9,0.7446535510747979,0.2928429851320771,0
10,0.9222899716339737,-0.04477017859244278,0
11,0.8046368538553955,0.4086059208707325,0
12,0.8378637674098677,0.38413755460473586,0
13,0.8566561475360028,0.25582935865600775,0
14,1.229385333144897,0.17224011184361,0
15,1.0450359462091003,0.37071746787663795,0
16,0.8600867892605903,0.4302723343751209,0
17,0.861507262859681,0.38318585725771476,0
18,0.9305323779354041,0.6991929414671678,0
19,0.8407250571159743,0.1462116913894217,0
20,0.953358095758967,0.3612258766698309,0
21,0.9608044807326852,0.601040843421656,0
22,0.7789597086614652,0.5949033967516367,0
23,0.7748279602739152,0.7177919584794603,0
24,0.8805516312431664,0.6265222183568454,0
25,0.8434598216652862,0.424638587297975,0
26,1.0894804420637816,0.8833329646361425,0
27,0.778033731725138,0.521138769849206,0
28,0.7928521595701703,0.5303225091662522,0
29,0.9371735407885681,0.8011886449859138,0
30,1.1871844739772173,0.6371702123995255,0
31,0.9750658732848954,0.37889897491442825,0
32,0.6288222806063395,0.5290823049632114,0
33,0.8291966883989664,0.6729547271205069,0
34,0.614010750748978,0.9201935742728018,0
35,0.6183887986691233,0.6153487487405844,0
36,0.8421140083512987,0.723077012201192,0
37,0.703737616543601,0.882276434725725,0
38,0.8049624022157922,0.9440682434588761,0
39,0.6918580423862358,0.7546105035355872,0
40,0.7438540892858639,0.7853666877829312,0
41,0.5645352621288982,0.700996826762511,0
42,0.7809221389700192,0.6926271875447501,0
43,0.6568546694209845,0.5239435629239129,0
44,0.7715580330827043,0.7604425683515849,0
45,0.47915266805914636,0.4328568984214808,0
46,0.6686388148369034,0.7566039016546994,0
47,0.6319839975799797,0.7931276539961484,0
48,0.6771048283105761,0.7326297237064976,0
49,0.4872794187509493,0.7403518424509642,0
50,0.4741282038801994,0.9446256584972882,0
51,0.45343732667552306,0.9683794072618748,0
52,0.39564009235068864,0.9849928898382393,0
53,0.4953297498606362,0.9689592107593757,0
54,0.44242295828373507,0.9846390454761039,0
55,0.4739397800124038,0.942577562358329,0
56,0.258437235890408,1.1296117683040292,0
57,0.0740807305801226,0.7831494721859239,0
58,0.2016192112132803,0.9203462643159861,0
59,0.35343653106114914,1.1505823691789003,0
60,0.14320954326018231,0.9761277390095532,0
61,0.041941381379047155,0.687506675338198,0
62,0.34945878442878836,0.6512740971427958,0
63,0.2823325067614386,0.972355973529199,0
64,0.04402808055538973,1.073231481878128,0
65,0.44117548956345676,1.1702709956768977,0
66,0.17911979127413016,0.670384150198319,0
67,0.29541853594764134,0.9275963217533016,0
68,0.011390807197776132,0.885005966614203,0
69,0.291770471785219,0.9642178777036766,0
70,0.03294723254848557,0.9218289968338971,0
71,0.06754386281520063,1.0378506090822663,0
72,-0.12369666792652077,1.1171738158395028,0
73,0.16830462451102085,0.9959918066889345,0
74,0.2318045093242724,0.9905397859987694,0
75,-0.08469420388220833,1.0152322565844394,0
76,-0.025529586968839568,0.9068731777670108,0
77,0.24133684194612084,1.1794934355787152,0
78,-0.11427007682929516,0.9531991137286823,0
79,-0.09872547902503241,1.3981398311857058,0
80,0.027043828062630698,0.7486311530997701,0
81,-0.0324154105271281,0.8771840158053819,0
82,-0.1742595164132013,0.7811896934262351,0
83,-0.2640504782046204,1.1029350912302258,0
84,-0.007870754729335405,0.9349293651677529,0
85,-0.14329687015257575,0.9296107501097667,0
86,-0.20457448488520144,1.0703571311795486,0
87,-0.3786528273322352,0.7714774846646092,0
88,-0.1320281464980938,0.9941744619076867,0
89,-0.22709094259698448,1.0759214557488281,0
90,-0.4410971429251628,0.9756863181896669,0
91,-0.09514717975533965,1.0152864478456027,0
92,-0.07531234094222639,1.1039323283753346,0
93,-0.21921765735470172,0.9198096014066606,0
94,-0.5298503665882439,0.9933939542548276,0
95,-0.09692154791790225,1.0040915035927214,0
96,-0.37777537801572725,0.9560705244453218,0
97,-0.2659673621511028,1.0211824270514174,0
98,-0.351050812903715,1.2106097604366433,0
99,-0.4365107411775268,0.9241430880725171,0
100,-0.6446191731886155,0.9899077260545787,0
101,-0.3608070736666855,0.852513838669555,0
102,-0.4624664055733679,0.8189807234147677,0
103,-0.3475617809643108,1.0339435663759078,0
104,-0.6266522199295527,0.5904846647549591,0
105,-0.6164257690347005,0.9702070845215061,0
106,-0.5842131113971469,0.7021305626234748,0
107,-0.5901543532016824,0.7514247990682613,0
108,-0.798659485109679,0.5530630196188688,0
109,-0.6721006844877095,0.7826671487721832,0
110,-0.49750464220094737,0.7705240709382816,0
111,-0.6758494122970081,0.8537119394373576,0
112,-0.851425659705375,0.7755420550430541,0
113,-0.6500048090024594,0.9309848662434003,0
114,-0.7655861375171755,0.6999667082992629,0
115,-0.6022406482968389,0.6860263189601065,0
116,-0.9503692769113115,0.7180481011627857,0
117,-0.5241830972865226,0.6164251794740088,0
118,-0.7798442929763226,0.6006959753429714,0
119,-0.7309130282754924,0.5752953832835344,0
120,-0.9814569594134803,0.568936546242522,0
121,-0.5764078632525531,0.7327480947049784,0
122,-0.8868225977148463,0.5684044395273232,0
123,-0.8278132783373665,0.5132668325784546,0
124,-0.9109996825929979,0.5893895534797293,0
125,-1.0543511958650469,0.7334436168253144,0
126,-1.0386711954523427,0.6911731579828053,0
127,-0.7835644780338942,0.5626225501533106,0
128,-0.9740886673251844,0.4799069894173876,0
129,-0.971426371500452,0.5848669889460532,0
130,-0.6909796095640492,0.34593477014538254,0
131,-1.0259233604814957,0.39707022396555247,0
132,-1.1610629763913027,0.36928691445683126,0
133,-1.1786966559165917,0.3456438719299906,0
134,-0.9171343273617943,0.3250142991528909,0
135,-0.9533499656774537,0.3959853084310055,0
136,-1.3475148160311252,0.3114811870457956,0
137,-0.8423496330483762,0.20427274160050618,0
138,-0.8949650798132357,0.2759803949384726,0
139,-1.100784784555625,0.2935970354506582,0
140,-0.9418850591990958,0.31906648485564515,0
141,-0.7466940992592972,0.14707526210923702,0
142,-0.7328163613004958,0.07933024099495854,0
143,-0.9389812593431809,-0.033142499304147144,0
144,-1.0110617083835864,0.15843539241965407,0
145,-1.0157786240815028,0.2375332463709578,0
146,-0.8730428574286394,0.1614267581408128,0
147,-1.102640489273875,-0.12500607105392028,0
148,-0.8764950780752012,-0.3391512688847794,0
149,-1.0178162371188646,-0.003512727507597707,0
150,-0.8707875042662688,-0.14628413318166825,0
151,-1.4757160927979203,0.17750392801112636,0
152,-0.8431307957337998,0.13023347210162167,0
153,-1.0494471480427252,-0.13675338063464687,0
154,-0.82196017846958,-0.15310316322774264,0
155,-0.8951763086630998,-0.05976884415325882,0
156,-1.0447067450084822,-0.1174659843191498,0
157,-0.8851077243440341,-0.25115807661211376,0
158,-0.9300273282752709,-0.27996369803020094,0
159,-0.9653950961381479,-0.3887102903628392,0
160,-0.8972012676546457,-0.3923545523531653,0
161,-1.0945303461004874,-0.0648906287324667,0
162,-1.057572908379309,-0.30914679257697375,0
163,-1.0957887418907324,-0.17975008649434193,0
164,-1.1314362509385516,-0.5120031104256808,0
165,-1.0244851917966598,-0.41370539978581966,0
166,-0.7985289128050382,-0.3167518433018683,0
167,-0.8356135076754393,-0.3424593782395224,0
168,-0.9005873243058098,-0.5452262580525886,0
169,-0.8041131916862586,-0.45524321620353403,0
170,-0.8812109687912368,-0.327250651792186,0
171,-0.8139832465968474,-0.3400663983419613,0
172,-1.1599612569882067,-0.4255952675682027,0
173,-0.8819297682155371,-0.5931065827344278,0
174,-0.8567313566105816,-0.754182472394314,0
175,-0.9767186559080351,-0.3342491817491299,0
176,-1.084184529340269,-0.3527767405293013,0
177,-0.8485029236558991,-0.32554275787369513,0
178,-0.8570170371825234,-0.6999497962028512,0
179,-1.1000026113856536,-0.8226524008958143,0
180,-0.7405005375908822,-0.44937844661267423,0
181,-0.8511742179906311,-0.8548687559060257,0
182,-0.7586405872832339,-0.8959879037299447,0
183,-0.7902810797760634,-0.752563922686823,0
184,-0.7726774826065994,-0.7391581178952564,0
185,-0.5800054706605264,-0.7924920459469751,0
186,-0.5891032444839059,-0.43636242151054794,0
187,-0.8669497606050068,-0.9904956493170227,0
188,-0.617438623679381,-0.813640409993931,0
189,-0.485432441643992,-0.469918749212722,0
190,-0.6980249696548103,-1.0441728637573338,0
191,-0.8748261923208202,-0.6440242198216023,0
192,-0.41104709222760005,-0.9079357016215485,0
193,-0.5155391336542146,-0.5784603941961628,0
194,-0.7828281039169358,-0.8450945774772446,0
195,-0.5823021793355141,-0.7926437164438183,0
196,-0.44087185667197804,-0.7231173219062677,0
197,-0.47295353397124307,-0.7154761212761401,0
198,-0.5981317965406749,-1.0747739321039114,0
199,-0.572351305574921,-0.5550980452051245,0
200,-0.3312998764674963,-1.0089445842188827,0
201,-0.42770793884560937,-0.8406601693454088,0
202,-0.5139785572030332,-0.927213353618286,0
203,-0.3869431055046187,-0.7888431565994407,0
204,-0.4518130930362925,-1.0618404346737513,0
205,-0.41182160437288684,-0.7293044306904295,0
206,-0.02093980768574155,-0.6298756451670194,0
207,-0.3887505669499465,-0.777566504474924,0
208,-0.38847094332357895,-0.8359246675774442,0
209,-0.6295800018077689,-1.1874711415364156,0
210,-0.20176557105636284,-0.7165396333856677,0
211,-0.37174023595741923,-0.7907196932732738,0
212,-0.3708993500435265,-0.77347660132594,0
213,-0.24111280814485583,-1.059676758216138,0
214,-0.2588883634509895,-0.9402676167357895,0
215,-0.20437486198556898,-0.7922400980655642,0
216,-0.28553972146600237,-1.0061391759621612,0
217,-0.028782508788028044,-0.9511081142833239,0
218,-0.24917355226815646,-1.0687155937660497,0
219,0.07791762652353607,-0.9032373497700508,0
220,-0.002813755449392566,-0.952012358490641,0
221,0.0062645621136002,-0.978438900224113,0
222,0.07961163058055479,-1.078618966403119,0
223,0.022455014164041623,-1.0053855247353416,0
224,0.14543161316488343,-1.0641532902799828,0
225,-0.042566367131010446,-1.3207823822769484,0
226,-0.30377762297853017,-0.9992062934503492,0
227,0.010630364828879656,-0.8457455335522893,0
228,0.026667637450309388,-0.8692477791751654,0
229,0.2248785982419177,-0.9883441650170903,0
230,0.06685081415964195,-1.1128105310565055,0
231,0.03278439744233322,-1.0370110056408073,0
232,0.1696321393785087,-0.8980871038711132,0
233,0.13834502603140947,-1.0290464814289264,0
234,0.3220515437158285,-1.075839831582299,0
235,0.2298396135688057,-1.1475385137781882,0
236,0.270723514931653,-0.7047727818372004,0
237,0.5253017758727859,-1.06359821795772,0
238,0.3944434615846639,-0.8477232493663648,0
239,0.0969209628047839,-1.1007852902592339,0
240,0.39365394050011676,-1.4096683397073706,0
241,0.43886680444801107,-0.9528126142540283,0
242,0.34441556822390357,-0.9745359760759718,0
243,0.2572134667136843,-1.0433304123749052,0
244,0.5155521197495605,-1.052975657410926,0
245,0.14834722602899908,-1.0594703238720433,0
246,0.1523227963632165,-0.6943215382050705,0
247,0.24123164000787745,-1.088742126998362,0
248,0.5682701613223148,-0.8817818589012476,0
249,0.2935288303517195,-1.1339164383677929,0
250,0.5612828945292987,-0.6784643608337148,0
251,0.43748811940202553,-0.6130284940682229,0
252,0.5743982017659107,-1.1219959310577066,0
253,0.3950369666215543,-0.8200354937831327,0
254,0.5398664377767709,-0.7220566123808122,0
255,0.6056991843397824,-0.6913786251453177,0
256,0.8211054092512107,-0.8246096182624614,0
257,0.7551345346340794,-1.1234013156501876,0
258,0.5477569052307049,-0.7540438250162899,0
259,0.8956400216417179,-0.9740106464597171,0
260,0.6087923698723247,-0.6653608014499155,0
261,0.5150596990594639,-0.8868221334800058,0
262,0.870783426075362,-0.7562938280156448,0
263,0.8170929155543184,-0.6448038809532795,0
264,0.7908121147803064,-0.7759241597325041,0
265,0.418408591177799,-0.5580222575062664,0
266,0.901322072142517,-0.9145217132623302,0
267,0.7735194906692784,-0.7635026049138665,0
268,0.6013987761156946,-0.5273263013211075,0
269,0.8128429112970562,-0.30217689383686175,0
270,0.8969618381121649,-0.713377525164858,0
271,0.5818645389563245,-0.3395459026917376,0
272,0.9671775731468342,-0.8413974523480741,0
273,0.910123333963081,-0.36122866860075703,0
274,0.9307733699170616,-0.3538828463505467,0
275,0.6877079501158367,-0.4630820870758289,0
276,1.0093688958385298,-0.5135703946927579,0
277,0.9481804811070239,-0.4179253932401388,0
278,0.9913247456832074,-0.7410493289046043,0
279,1.0446174564596753,-0.5325676749326484,0
280,0.7041131530859029,-0.29036109718502,0
281,1.1142132386792656,-0.3285038923463159,0
282,0.842107122047735,-0.23767434772327453,0
283,1.0844759139847586,-0.2670917659209115,0
284,0.8934245175879797,-0.4774332289791915,0
285,0.8687314740829011,-0.5165456586012643,0
286,0.9802151856567983,-0.45633907844783284,0
287,0.8844555862935572,-0.1689274401432322,0
288,1.0564438627916273,0.019352802253866486,0
289,1.0727890374339542,-0.0855686266798033,0
290,1.0648973451807058,-0.4863989957936289,0
291,1.0420875503385452,-0.1827847763816617,0
292,1.1467337833404674,-0.0858609924058197,0
293,0.9075705553172444,-0.08225147218460772,0
294,1.1260561289119664,-0.013815395699575309,0
295,1.177641143025273,-0.19760118292366569,0
296,1.128939148467537,-0.13153282145135728,0
297,1.1174617851862119,-0.14595484240684048,0
298,0.7783750819100587,-0.04537652119853629,0
299,1.1773643562924363,0.03169934354219883,0
300,0.5370285608964351,-0.149591707186824,1
301,0.872515459200045,0.11906151207099948,1
302,0.5616477149948054,0.08811348748910955,1
303,0.8924379132107618,0.022885155022958122,1
304,0.8674831376425418,-0.001412655825816636,1
305,0.7148111459908941,0.16464126903708076,1
306,0.6863230785818308,0.006986685834816236,1
307,0.9150444135013305,0.1121117823592759,1
308,1.006461890314343,0.036906130515360985,1
309,0.9265113618197249,0.025004252011539094,1
310,0.7703762363866115,-0.03305008666078377,1
311,0.9340008459417575,0.14297730203591175,1
312,1.0514851516560781,-0.019559226060511303,1
313,0.9831562117344665,0.20057129133024174,1
314,0.7488404922944686,0.11178222792035578,1
315,0.6713228889376399,0.35336570841871184,1
316,0.8959321990151523,0.38283624932198573,1
317,0.8875358620792477,0.44241159727989543,1
318,0.7210792098576269,0.2873651290402613,1
319,0.9035521386709184,0.3645176306751731,1
320,0.9697517491033629,0.1756364345609835,1
321,0.4947550258076887,0.5396994050777455,1
322,0.6692331379879786,0.2863662976791859,1
323,0.7721590070230093,0.4229710288554521,1
324,0.7952013849671458,0.607433202273949,1
325,0.781814499855476,0.18765545646009527,1
326,0.4380756949487768,0.39637316402037864,1
327,0.9422697528574207,0.2754673920196298,1
328,0.7305086632776561,0.4937236493118914,1
